SeriousDlqin2yrs;age;NumberOfTime30-59DaysPastDueNotWorse;DebtRatio;NumberOfTimes90DaysLate;NumberOfTime60-89DaysPastDueNotWorse;MonthlyIncome;NumberOfDependents
0;39;0;0.458677;0;0;6908.000000;2.000000
0;38;0;0.368719;0;0;10069.000000;2.000000
0;47;0;1207.000000;0;0;;0.000000
0;45;0;4345.000000;0;0;;0.000000
0;44;0;0.345164;0;0;4000.000000;6.000000
0;42;0;0.254338;0;0;12333.000000;2.000000
0;64;0;2477.000000;0;0;;0.000000
0;57;0;0.246998;0;0;4995.000000;1.000000
0;60;0;2366.000000;0;0;;0.000000
0;68;0;0.161399;0;0;13351.000000;0.000000
0;27;0;0.253930;0;1;6170.000000;0.000000
0;26;0;0.130484;0;0;2666.000000;3.000000
0;66;0;0.001481;0;0;2700.000000;0.000000
0;66;0;8.000000;0;0;;0.000000
0;46;0;1197.000000;0;0;;0.000000
0;50;0;0.426735;0;0;3500.000000;0.000000
0;40;0;1537.000000;0;0;;0.000000
0;51;2;0.184437;0;0;5692.000000;3.000000
0;30;0;1.329529;0;0;1401.000000;2.000000
0;35;0;0.371029;0;0;4500.000000;0.000000
0;56;0;451.000000;0;0;;0.000000
0;44;0;0.269168;0;0;3703.000000;0.000000
0;56;1;1547.000000;0;0;;2.000000
0;50;0;2433.000000;0;0;;2.000000
0;71;0;1387.000000;0;0;;0.000000
0;43;0;0.040245;0;0;8000.000000;1.000000
0;29;0;0.727881;0;0;1344.000000;0.000000
0;52;0;701.000000;0;0;;0.000000
0;71;1;0.097259;0;0;10250.000000;0.000000
0;56;0;0.103981;0;0;5500.000000;2.000000
0;64;2;0.483321;0;0;5395.000000;0.000000
0;30;0;0.083518;0;0;2250.000000;0.000000
0;36;1;0.064527;0;0;2928.000000;1.000000
0;74;0;0.519023;0;0;5650.000000;2.000000
0;61;0;0.480097;0;0;8666.000000;0.000000
0;37;0;0.323707;0;0;5124.000000;3.000000
0;43;0;0.272637;0;0;6018.000000;3.000000
0;48;0;0.233401;0;0;16310.000000;3.000000
0;77;0;0.000000;0;0;;0.000000
0;58;0;4119.000000;0;0;;0.000000
0;70;0;1174.000000;0;0;;0.000000
0;63;0;0.443049;0;0;13133.000000;0.000000
0;57;1;0.588743;0;0;6608.000000;0.000000
0;59;0;0.000000;0;0;;0.000000
0;50;0;0.366248;0;0;7240.000000;2.000000
0;69;0;0.275412;0;0;13339.000000;0.000000
0;51;1;1.009178;0;0;2505.000000;2.000000
0;80;0;0.336871;0;0;22800.000000;0.000000
0;67;0;0.374350;0;0;13083.000000;1.000000
0;69;0;1872.000000;0;0;;0.000000
0;56;0;902.000000;0;0;;0.000000
0;44;2;0.251678;0;0;7000.000000;1.000000
0;49;1;0.491740;0;0;7566.000000;1.000000
0;29;0;0.210951;0;0;2848.000000;0.000000
0;43;1;0.388559;0;0;1345.000000;0.000000
0;47;0;1415.000000;0;0;;0.000000
0;68;0;1.389844;0;0;2500.000000;1.000000
0;84;0;0.291046;0;0;4500.000000;0.000000
0;61;0;0.262159;0;0;3741.000000;1.000000
0;74;1;0.859158;0;0;5246.000000;0.000000
0;79;0;31.000000;0;0;;0.000000
0;37;0;0.271612;0;0;8883.000000;0.000000
0;56;0;0.211346;0;0;9500.000000;4.000000
0;54;0;0.512672;0;0;3274.000000;0.000000
0;65;0;0.066019;0;0;9784.000000;1.000000
0;52;0;0.566260;0;0;2376.000000;0.000000
0;40;0;0.202640;0;0;11892.000000;0.000000
0;46;0;0.313103;1;0;4250.000000;3.000000
0;30;0;0.034747;0;0;12000.000000;0.000000
0;28;1;0.206554;0;0;7353.000000;0.000000
0;60;0;1.030180;0;0;2219.000000;0.000000
0;50;0;0.284207;0;0;5400.000000;0.000000
0;28;0;4.000000;0;0;;0.000000
0;46;0;1.329588;0;0;800.000000;2.000000
0;71;0;0.218186;0;0;12800.000000;0.000000
0;35;0;0.264765;0;0;5502.000000;0.000000
0;52;0;0.257790;0;0;6000.000000;0.000000
0;46;0;0.949810;0;0;8666.000000;3.000000
0;46;0;1462.000000;0;0;;0.000000
0;49;0;4898.000000;0;0;0.000000;0.000000
0;75;0;392.000000;0;0;;0.000000
0;62;0;0.410780;0;0;5194.000000;1.000000
0;68;0;6.000000;0;0;;0.000000
0;54;0;0.093601;0;0;7125.000000;0.000000
0;73;0;0.228503;0;0;7500.000000;0.000000
0;60;0;0.804084;0;0;5190.000000;3.000000
0;31;0;0.074958;0;0;1800.000000;0.000000
0;48;1;0.345768;0;0;4583.000000;4.000000
0;63;0;0.521932;0;0;1800.000000;0.000000
0;56;0;0.329634;0;0;10450.000000;0.000000
0;40;0;755.000000;3;0;;0.000000
0;28;0;0.295137;0;0;1500.000000;0.000000
0;41;0;1834.000000;0;0;;0.000000
0;59;0;0.277702;0;0;5883.000000;0.000000
0;59;0;0.065217;0;0;3771.000000;0.000000
0;40;0;0.302424;0;0;4000.000000;1.000000
0;71;0;0.451366;0;0;3001.000000;0.000000
0;64;0;2460.000000;0;0;;1.000000
0;45;0;0.386710;0;0;6500.000000;4.000000
0;63;0;45.000000;0;0;;0.000000
0;39;0;0.355206;0;0;8000.000000;2.000000
0;73;0;550.000000;0;0;;0.000000
0;58;0;0.178193;0;0;6694.000000;0.000000
0;43;0;0.001969;0;0;9650.000000;0.000000
0;66;0;0.197478;0;0;10228.000000;0.000000
0;64;0;0.269761;0;0;6742.000000;0.000000
0;39;0;0.303230;0;0;4860.000000;0.000000
0;47;0;0.396773;0;0;7250.000000;2.000000
0;37;0;0.645339;0;0;4000.000000;3.000000
0;42;0;0.497728;0;0;3300.000000;0.000000
0;55;0;3150.000000;0;0;;3.000000
0;45;0;0.545704;0;0;5841.000000;2.000000
0;53;0;0.429205;0;0;10141.000000;0.000000
0;49;0;0.448388;0;0;7100.000000;3.000000
0;71;0;0.711429;0;0;8950.000000;1.000000
0;67;0;0.010398;0;0;5000.000000;2.000000
0;26;0;0.420965;0;0;600.000000;0.000000
0;58;0;0.029158;0;0;8333.000000;0.000000
0;49;0;0.003772;0;0;7688.000000;0.000000
0;61;0;0.001999;0;0;2000.000000;1.000000
0;51;0;0.225799;0;0;8666.000000;3.000000
0;61;0;0.003000;0;0;7000.000000;1.000000
0;72;0;0.015046;0;0;10500.000000;0.000000
0;33;0;0.493835;0;0;3000.000000;2.000000
0;69;0;0.104468;0;0;7676.000000;0.000000
0;72;0;0.006797;0;0;2500.000000;0.000000
0;72;0;4.000000;0;0;;0.000000
0;56;0;0.201962;0;0;13249.000000;0.000000
0;75;0;35.000000;0;0;;0.000000
0;59;0;2041.000000;0;0;;4.000000
0;49;0;1.356700;0;0;5477.000000;0.000000
0;42;0;0.230729;0;0;5733.000000;0.000000
0;40;0;1.051910;0;0;4083.000000;0.000000
0;48;0;0.126968;0;0;35000.000000;6.000000
0;44;1;0.413482;0;0;10101.000000;1.000000
0;85;0;0.020745;0;0;4000.000000;0.000000
0;44;0;0.000000;0;0;12900.000000;0.000000
0;28;0;0.021563;0;0;11500.000000;0.000000
0;50;0;0.355859;2;0;3950.000000;0.000000
0;44;0;0.313010;0;0;1836.000000;0.000000
0;49;0;0.518592;0;0;6050.000000;2.000000
0;76;0;10687.000000;0;0;;0.000000
0;45;4;0.681688;1;0;6656.000000;3.000000
0;74;0;0.090976;0;0;6781.000000;1.000000
0;65;0;0.257541;0;0;4375.000000;0.000000
0;70;0;5125.000000;0;0;;0.000000
0;61;0;0.298583;0;0;2963.000000;0.000000
0;87;0;0.007778;0;0;2056.000000;0.000000
0;61;0;1062.000000;0;0;;
0;25;0;0.000000;0;0;820.000000;0.000000
0;61;0;0.149023;0;0;8850.000000;0.000000
0;32;0;1.674331;0;0;4000.000000;1.000000
0;35;0;0.560981;0;0;8600.000000;1.000000
0;62;0;0.027525;0;0;11189.000000;0.000000
0;47;0;1.892418;0;0;6580.000000;2.000000
0;79;0;0.000000;0;0;;0.000000
0;62;0;4640.000000;0;0;;0.000000
0;35;0;0.000000;0;0;5833.000000;0.000000
0;81;0;0.494967;0;0;2880.000000;0.000000
0;66;0;0.158318;0;0;8583.000000;0.000000
0;51;0;0.365393;0;0;6830.000000;0.000000
0;29;1;0.096761;0;0;2500.000000;0.000000
0;76;0;0.010124;0;0;2666.000000;0.000000
0;73;0;0.135179;0;0;12205.000000;0.000000
0;64;0;1830.000000;0;0;;0.000000
0;49;0;0.004182;0;0;1912.000000;0.000000
0;44;0;260.000000;0;0;;0.000000
0;63;0;0.374574;0;0;6166.000000;0.000000
0;69;0;0.181354;0;0;4890.000000;0.000000
0;60;0;0.344671;0;0;10995.000000;1.000000
0;55;0;0.516368;0;1;6200.000000;0.000000
0;59;0;2488.000000;0;0;;0.000000
0;38;0;0.684544;0;0;9322.000000;1.000000
0;52;0;0.222052;1;0;1958.000000;0.000000
0;67;2;0.996853;0;0;5083.000000;0.000000
0;67;0;0.000000;0;0;1890.000000;0.000000
0;37;0;1.405297;0;0;2000.000000;1.000000
0;52;0;0.507427;0;0;13666.000000;2.000000
0;54;0;0.487153;0;0;3813.000000;0.000000
0;39;0;0.108445;0;0;6500.000000;1.000000
0;43;0;0.367024;0;0;8666.000000;1.000000
0;36;1;0.152551;0;0;1900.000000;0.000000
0;45;0;0.332829;0;0;10566.000000;2.000000
0;40;0;0.461492;0;0;4933.000000;2.000000
0;66;1;0.165567;2;0;5000.000000;0.000000
0;36;0;0.168186;0;0;2960.000000;0.000000
0;66;0;1663.000000;0;0;;0.000000
0;28;0;215.000000;0;0;0.000000;0.000000
0;42;0;0.280510;0;1;8070.000000;0.000000
0;50;0;0.501300;0;0;5000.000000;4.000000
0;57;0;0.424078;0;0;12749.000000;1.000000
0;45;0;0.441541;0;0;8800.000000;3.000000
0;60;0;0.378929;0;0;8940.000000;2.000000
0;48;0;1.039612;0;0;1236.000000;0.000000
0;49;0;1625.000000;0;0;;0.000000
0;61;4;0.144816;5;1;14583.000000;0.000000
0;50;0;0.678460;0;0;960.000000;0.000000
0;69;0;82.000000;0;0;;0.000000
0;69;0;1115.000000;0;0;;0.000000
0;49;0;295.000000;0;0;;2.000000
0;40;0;0.357330;0;0;6500.000000;2.000000
0;31;0;0.000000;0;0;3241.000000;0.000000
0;44;0;0.353865;0;0;10000.000000;3.000000
0;31;0;0.037367;0;0;2916.000000;0.000000
0;44;1;0.253875;0;0;10000.000000;3.000000
0;77;0;137.000000;0;0;;0.000000
0;37;0;115.000000;2;1;;
0;56;1;0.275246;0;0;7000.000000;0.000000
0;39;0;0.097675;0;0;8128.000000;1.000000
0;24;0;0.052280;0;0;898.000000;0.000000
0;39;0;0.183918;0;0;2250.000000;1.000000
0;61;0;0.000000;0;0;;0.000000
0;72;0;12.000000;0;0;;0.000000
0;29;0;0.333833;0;0;2000.000000;0.000000
0;47;0;0.464192;0;0;8000.000000;2.000000
0;49;2;1104.000000;0;0;;3.000000
0;54;0;1754.000000;0;0;;2.000000
0;73;0;0.007999;0;0;6000.000000;0.000000
0;52;0;0.498979;0;0;7833.000000;0.000000
0;62;0;0.425762;0;0;6000.000000;0.000000
0;46;0;0.540608;0;0;2400.000000;0.000000
0;50;2;0.530745;0;0;6000.000000;1.000000
0;61;0;0.114353;0;0;3838.000000;0.000000
0;52;0;1017.000000;0;0;;0.000000
0;33;0;0.244189;0;0;4000.000000;1.000000
0;67;0;6824.000000;0;0;;0.000000
0;58;0;0.559209;0;0;4500.000000;0.000000
0;70;0;34.000000;0;0;;0.000000
0;38;0;0.342777;0;0;15000.000000;2.000000
0;68;0;123.000000;0;0;;0.000000
0;48;0;0.272070;0;0;5674.000000;0.000000
0;46;0;0.383167;0;0;10300.000000;2.000000
0;66;0;0.022495;0;0;4400.000000;0.000000
0;64;0;0.505947;0;0;5800.000000;0.000000
0;46;0;0.275647;0;0;10400.000000;2.000000
0;32;0;0.641132;0;0;1200.000000;2.000000
0;47;0;2905.000000;0;0;;0.000000
0;46;0;0.416567;0;0;4200.000000;0.000000
0;58;0;742.000000;0;0;;
0;68;0;659.000000;0;0;;
0;60;0;41.000000;0;0;;0.000000
0;25;0;0.537885;0;0;1200.000000;0.000000
0;44;1;0.300407;0;0;9333.000000;4.000000
0;53;0;0.347710;1;0;5981.000000;3.000000
0;50;0;0.457207;0;0;6250.000000;1.000000
0;79;0;0.586876;0;0;4068.000000;1.000000
0;61;0;0.126131;0;0;9838.000000;0.000000
0;36;0;0.198119;0;0;1700.000000;0.000000
0;51;0;0.000000;0;0;2333.000000;1.000000
0;43;0;0.233535;0;0;8760.000000;2.000000
0;64;0;0.236175;0;0;9619.000000;0.000000
0;56;1;0.143986;0;0;6833.000000;1.000000
0;29;0;0.646772;0;0;820.000000;0.000000
0;45;0;0.003737;0;0;2140.000000;4.000000
0;58;0;1880.000000;0;0;;1.000000
0;43;2;0.218087;0;2;9000.000000;2.000000
0;60;0;0.176711;0;0;11000.000000;0.000000
0;75;1;0.079856;0;0;7500.000000;0.000000
0;64;0;780.000000;0;0;;0.000000
0;42;0;0.312609;0;0;4583.000000;0.000000
0;60;0;0.278361;0;0;11150.000000;1.000000
0;51;0;0.450326;0;0;10900.000000;4.000000
0;46;0;3260.000000;0;0;;0.000000
0;51;0;0.599800;0;0;8000.000000;2.000000
0;71;0;354.000000;0;0;;0.000000
0;78;0;0.014397;0;0;1666.000000;0.000000
0;40;1;0.214235;0;0;4200.000000;2.000000
0;38;0;0.001500;0;0;3333.000000;0.000000
0;66;0;3192.000000;0;0;;0.000000
0;49;0;0.385663;0;0;14102.000000;3.000000
0;43;0;0.260440;0;0;8500.000000;3.000000
0;38;0;0.894267;0;0;2685.000000;2.000000
0;78;0;0.000000;0;0;;0.000000
0;49;0;0.007400;0;0;3783.000000;0.000000
0;42;0;0.633516;0;0;7279.000000;0.000000
0;65;0;0.307968;0;0;6412.000000;0.000000
0;70;0;0.034273;0;0;2800.000000;1.000000
0;48;0;0.824683;0;0;2600.000000;2.000000
0;49;0;0.311441;0;0;9500.000000;1.000000
0;24;0;0.056572;0;0;600.000000;0.000000
0;57;0;2.251767;0;0;1131.000000;0.000000
0;53;0;0.682432;0;0;1775.000000;1.000000
0;58;0;0.384515;0;0;13083.000000;1.000000
0;82;0;0.205661;0;0;6500.000000;0.000000
0;67;0;1.284761;0;0;2847.000000;1.000000
0;67;0;0.426760;0;0;8833.000000;0.000000
0;65;0;1617.000000;0;0;;0.000000
0;64;0;0.000000;0;0;;
0;43;0;0.000000;0;0;;0.000000
0;77;0;0.240088;0;0;8600.000000;0.000000
0;74;0;0.324279;0;0;6000.000000;1.000000
0;28;1;0.215958;0;0;3458.000000;0.000000
0;28;0;0.206176;0;0;1100.000000;0.000000
0;58;0;0.094534;0;0;7774.000000;0.000000
0;71;0;0.199003;0;0;5416.000000;0.000000
0;58;0;3786.000000;0;0;;0.000000
0;53;1;0.248888;0;0;6741.000000;2.000000
0;45;0;0.355233;0;0;3028.000000;0.000000
0;32;0;0.042971;0;0;6422.000000;0.000000
0;73;0;674.000000;0;0;;0.000000
0;56;0;0.426120;0;0;8100.000000;1.000000
0;60;0;0.103790;0;0;12900.000000;0.000000
0;43;0;1200.000000;0;0;;0.000000
0;72;0;0.002190;0;0;10500.000000;0.000000
0;56;0;0.251725;0;0;12461.000000;0.000000
0;46;0;0.588941;0;0;10000.000000;2.000000
0;40;0;0.459609;0;0;4864.000000;1.000000
0;36;0;0.003260;0;0;5520.000000;1.000000
0;64;0;0.370738;0;0;19355.000000;2.000000
0;22;0;3.000000;0;0;;0.000000
0;62;0;516.000000;0;0;;1.000000
0;27;0;0.102903;0;0;2720.000000;0.000000
0;44;0;0.381017;0;0;7416.000000;2.000000
0;46;0;2686.000000;0;0;;3.000000
0;50;0;0.012952;0;0;4400.000000;0.000000
0;66;0;0.386957;0;0;1839.000000;0.000000
0;51;1;0.288975;0;0;11917.000000;2.000000
0;63;0;1466.000000;0;0;;0.000000
0;26;0;0.222512;0;0;2300.000000;1.000000
0;72;0;0.000000;0;0;4656.000000;0.000000
0;49;0;0.578977;0;0;3500.000000;2.000000
0;85;1;0.136146;0;0;5001.000000;1.000000
0;37;0;0.445592;0;0;6000.000000;2.000000
0;28;0;0.384350;0;0;7833.000000;0.000000
0;35;0;0.386600;0;0;7790.000000;2.000000
0;71;0;0.003704;0;0;4859.000000;0.000000
0;31;0;0.485902;0;0;5035.000000;0.000000
0;52;0;1839.000000;0;0;;0.000000
0;87;0;0.001440;0;0;2083.000000;0.000000
0;51;0;1.064736;0;0;4247.000000;1.000000
0;40;0;3033.000000;0;0;;0.000000
0;66;0;0.504649;0;0;4624.000000;0.000000
0;39;0;0.104463;0;1;6250.000000;0.000000
0;41;0;0.707905;0;0;13433.000000;2.000000
0;31;0;0.590882;0;0;3333.000000;0.000000
0;63;0;19.000000;0;0;;0.000000
0;61;0;0.253733;0;0;7365.000000;0.000000
0;62;0;0.371518;0;0;7358.000000;1.000000
0;57;0;0.369186;0;0;6470.000000;0.000000
0;68;0;0.054511;0;0;4200.000000;0.000000
0;62;0;0.266977;0;0;11367.000000;0.000000
0;65;0;0.301488;0;0;7996.000000;1.000000
0;57;0;0.307561;0;0;7617.000000;0.000000
0;81;0;0.000000;0;0;2500.000000;0.000000
0;35;0;0.243351;0;0;5000.000000;0.000000
0;76;0;0.433826;0;0;2500.000000;0.000000
0;58;0;0.167754;0;0;4750.000000;0.000000
0;68;0;1753.000000;0;0;;0.000000
0;65;0;0.252503;0;0;1797.000000;0.000000
0;47;0;1663.000000;0;0;;
0;45;0;0.235593;0;0;8658.000000;3.000000
0;36;0;0.358051;0;0;8333.000000;1.000000
0;76;0;0.166556;0;0;10500.000000;0.000000
0;85;0;0.251114;0;0;4487.000000;1.000000
0;44;0;0.320968;0;0;3800.000000;0.000000
0;67;1;0.775503;1;0;8400.000000;0.000000
0;49;0;0.260263;0;0;3726.000000;5.000000
0;41;2;0.104046;0;0;19500.000000;0.000000
0;64;0;4354.000000;0;0;;
0;34;0;0.351779;0;1;4300.000000;0.000000
0;45;1;0.284845;0;0;11500.000000;2.000000
0;55;0;0.470243;0;0;10400.000000;0.000000
0;41;0;0.281128;0;0;9500.000000;2.000000
0;63;0;0.285529;0;0;6944.000000;1.000000
0;66;0;0.589002;0;0;4600.000000;0.000000
0;26;3;0.079365;1;0;1700.000000;0.000000
0;56;0;0.251190;0;0;2730.000000;0.000000
0;26;0;14.000000;0;0;0.000000;0.000000
0;43;0;0.247440;1;0;8300.000000;1.000000
0;51;0;0.013747;1;0;2254.000000;0.000000
0;61;1;1460.000000;0;0;;0.000000
0;49;0;0.137715;0;0;7500.000000;2.000000
0;44;0;0.428082;0;0;7000.000000;0.000000
0;30;0;0.668583;0;0;4000.000000;0.000000
0;29;1;0.161694;0;0;3116.000000;0.000000
0;32;0;0.294991;0;0;8484.000000;0.000000
0;68;0;0.363240;0;0;11000.000000;0.000000
0;82;0;0.020595;0;0;2621.000000;0.000000
0;54;0;0.823088;0;1;2000.000000;0.000000
0;58;0;0.959053;0;0;3125.000000;0.000000
0;76;0;0.161352;0;0;1567.000000;0.000000
0;48;0;0.388961;0;0;10000.000000;2.000000
0;60;0;1515.000000;0;0;;
0;50;0;0.858457;0;0;2500.000000;0.000000
0;39;0;0.363159;0;0;4000.000000;3.000000
0;67;0;1693.000000;0;0;;1.000000
0;73;0;104.000000;0;0;;0.000000
0;39;0;0.441707;0;0;5600.000000;1.000000
0;70;2;0.423637;0;0;7411.000000;1.000000
0;52;0;3580.000000;0;0;;0.000000
0;73;0;0.822469;0;0;5046.000000;0.000000
0;34;0;0.234216;0;1;5400.000000;2.000000
0;61;0;0.385973;0;0;14500.000000;0.000000
0;62;0;0.062480;0;0;3200.000000;0.000000
0;56;0;0.172007;0;0;7208.000000;2.000000
0;29;0;0.097481;0;0;5200.000000;0.000000
0;50;0;0.155419;0;0;10416.000000;2.000000
0;74;0;0.000000;0;0;;0.000000
0;61;0;0.260569;0;0;1300.000000;0.000000
0;53;0;5581.000000;0;0;;0.000000
0;76;0;0.000000;0;0;2000.000000;0.000000
0;88;1;0.094975;0;0;3800.000000;0.000000
0;64;0;0.249811;0;0;6600.000000;0.000000
0;41;4;1.222778;1;1;2800.000000;2.000000
0;56;0;0.364146;0;0;18000.000000;0.000000
0;49;1;1340.000000;1;0;;0.000000
0;67;0;0.227622;1;0;8333.000000;1.000000
0;40;0;0.361879;0;0;6982.000000;0.000000
0;52;3;0.274499;4;1;6979.000000;2.000000
0;42;0;0.608927;0;1;1500.000000;0.000000
0;31;0;0.447888;0;0;4000.000000;0.000000
0;44;0;0.406780;0;0;6666.000000;0.000000
0;70;0;5503.000000;0;0;;0.000000
0;52;0;0.186322;0;0;9606.000000;0.000000
0;43;0;0.241270;0;0;25000.000000;1.000000
0;50;0;0.254749;0;1;5000.000000;3.000000
0;49;0;3.293383;0;0;800.000000;5.000000
0;60;0;0.419272;0;0;4700.000000;0.000000
0;76;0;0.272986;0;0;6666.000000;1.000000
0;51;0;0.719245;0;0;6250.000000;0.000000
0;47;0;0.486001;0;0;11250.000000;0.000000
0;57;0;0.306009;0;0;5208.000000;2.000000
0;83;0;5.000000;0;0;;
0;55;0;197.000000;0;0;;
0;37;1;4100.000000;0;0;;0.000000
0;58;1;0.365242;0;0;7416.000000;1.000000
0;49;0;0.817591;0;0;2000.000000;0.000000
0;23;0;0.002068;0;0;1450.000000;0.000000
0;44;0;6739.000000;0;0;;1.000000
0;50;0;0.298433;0;0;12253.000000;2.000000
0;47;1;0.795800;0;0;4142.000000;3.000000
0;42;0;0.457735;0;0;10800.000000;2.000000
0;57;0;0.415823;0;0;5333.000000;1.000000
0;42;1;6745.000000;0;0;;0.000000
0;33;0;0.045718;0;0;4483.000000;0.000000
0;71;0;0.025045;0;0;4950.000000;0.000000
0;54;0;0.272221;0;0;11666.000000;2.000000
0;30;0;0.319852;0;0;2694.000000;0.000000
0;49;0;0.199436;0;0;11000.000000;2.000000
0;70;0;294.000000;0;0;;0.000000
0;35;0;0.352185;0;0;3500.000000;0.000000
0;47;0;0.526565;0;0;8864.000000;1.000000
0;28;0;0.648373;0;0;3042.000000;0.000000
0;80;0;200.000000;0;0;;0.000000
0;62;0;0.712473;0;0;12450.000000;2.000000
0;47;7;0.598962;1;0;4238.000000;0.000000
0;51;0;0.225590;0;0;19100.000000;3.000000
0;74;0;0.009047;0;0;5747.000000;0.000000
0;60;0;63.000000;0;0;;
0;32;0;0.286214;0;0;8000.000000;4.000000
0;61;0;0.147655;0;0;11343.000000;0.000000
0;63;0;0.017362;0;0;3570.000000;0.000000
0;58;0;0.126775;0;0;5000.000000;0.000000
0;42;0;0.531918;0;0;6500.000000;2.000000
0;62;0;0.506282;0;0;11700.000000;0.000000
0;40;0;0.101322;0;0;9000.000000;3.000000
0;50;0;306.000000;0;0;;1.000000
0;32;0;0.018498;0;0;10000.000000;0.000000
0;59;0;1913.000000;0;0;;0.000000
0;51;2;0.868453;0;0;6491.000000;1.000000
0;43;0;0.212874;0;0;7083.000000;0.000000
0;71;0;0.269694;0;0;10129.000000;0.000000
0;63;1;0.020327;0;0;3000.000000;0.000000
0;43;0;0.233345;1;1;5583.000000;1.000000
0;31;0;235.000000;0;0;;
0;29;0;0.080274;0;0;7000.000000;0.000000
0;31;0;0.007923;0;0;3028.000000;0.000000
0;60;0;0.221133;0;0;10400.000000;0.000000
0;31;0;0.082839;0;0;10791.000000;2.000000
0;57;0;0.178875;0;0;3767.000000;0.000000
0;32;0;0.419277;0;0;7500.000000;0.000000
0;59;0;764.000000;0;0;;0.000000
0;49;0;0.705766;0;0;5583.000000;0.000000
0;48;0;0.460000;0;0;3099.000000;0.000000
0;39;0;0.072861;0;0;11322.000000;3.000000
0;59;0;0.545685;0;0;4333.000000;0.000000
0;54;0;1195.000000;0;0;;0.000000
0;44;0;1.169350;0;0;1800.000000;3.000000
0;73;0;0.304952;0;0;5472.000000;0.000000
0;81;0;0.010710;0;0;2800.000000;0.000000
0;29;1;0.417025;1;1;1162.000000;0.000000
0;66;0;1206.000000;0;0;;
0;43;0;1.711787;0;0;2400.000000;3.000000
0;56;0;400.000000;0;0;;0.000000
0;74;0;0.272752;0;0;10833.000000;0.000000
0;65;0;0.163242;0;0;4379.000000;0.000000
0;55;0;0.087701;0;0;4788.000000;1.000000
0;30;0;0.219806;0;0;6300.000000;2.000000
0;81;0;6.000000;0;0;;0.000000
0;69;0;0.763618;0;0;2000.000000;0.000000
0;33;0;0.162838;0;0;3438.000000;0.000000
0;39;0;0.327884;0;0;6666.000000;1.000000
0;36;0;0.127186;0;0;6462.000000;3.000000
0;37;0;0.000333;0;0;3000.000000;0.000000
0;49;0;0.489031;0;0;6700.000000;2.000000
0;67;0;0.489303;0;0;7618.000000;1.000000
0;64;4;0.565317;0;0;13931.000000;1.000000
0;70;0;0.212579;0;0;10000.000000;0.000000
0;27;0;0.117941;0;0;2000.000000;0.000000
0;70;0;0.299633;0;0;9000.000000;1.000000
0;38;2;0.403326;0;0;2585.000000;1.000000
0;49;0;1.044611;0;0;10400.000000;3.000000
0;78;0;0.000000;0;0;;0.000000
0;60;0;0.082440;0;0;5688.000000;0.000000
0;40;2;360.000000;0;0;;0.000000
0;69;0;0.007197;0;0;2500.000000;0.000000
0;43;1;0.551065;0;0;10417.000000;3.000000
0;50;0;0.757358;0;0;7916.000000;1.000000
0;41;0;0.263174;0;0;10000.000000;2.000000
0;76;0;0.185292;0;0;4500.000000;0.000000
0;48;0;0.364939;0;0;6000.000000;3.000000
0;58;0;0.369005;0;0;6400.000000;0.000000
0;57;0;0.366680;0;0;9825.000000;0.000000
0;71;0;48.000000;0;0;;
0;53;1;0.656521;0;0;4500.000000;2.000000
0;83;0;0.000000;0;0;;
0;45;0;0.345332;0;0;8000.000000;2.000000
0;49;0;0.291479;0;0;14000.000000;0.000000
0;51;0;0.000492;0;0;6100.000000;0.000000
0;37;0;0.217104;0;0;5600.000000;0.000000
0;55;0;0.120191;0;0;15100.000000;2.000000
0;69;0;0.014647;0;0;8533.000000;0.000000
0;57;0;0.222222;0;0;3257.000000;0.000000
0;61;0;1456.000000;0;0;;0.000000
0;38;0;0.000000;0;0;;
0;49;0;0.423781;0;0;11033.000000;0.000000
0;64;0;0.237272;0;0;6186.000000;1.000000
0;55;0;0.220548;0;0;3250.000000;0.000000
0;48;1;0.025570;0;0;5083.000000;2.000000
0;70;0;0.000000;0;0;;
0;60;1;0.489041;0;0;18750.000000;2.000000
0;78;0;0.186539;0;0;3966.000000;1.000000
0;63;0;0.485226;0;0;4500.000000;0.000000
0;48;0;0.266547;0;0;5000.000000;1.000000
0;46;0;0.158681;0;0;7366.000000;0.000000
0;64;0;1.491272;0;0;400.000000;0.000000
0;38;0;0.049590;0;0;5000.000000;0.000000
0;47;0;0.292471;0;0;10000.000000;3.000000
0;59;2;2029.000000;0;0;;0.000000
0;29;0;0.464150;0;0;3416.000000;0.000000
0;76;0;0.161183;0;0;2400.000000;0.000000
0;37;0;0.097677;0;0;6500.000000;0.000000
0;47;0;0.277593;0;0;10500.000000;2.000000
0;50;0;0.164824;0;0;11666.000000;0.000000
0;40;0;2016.000000;0;0;;0.000000
0;86;0;0.018030;0;0;1552.000000;0.000000
0;36;0;0.291953;0;0;4945.000000;0.000000
0;40;0;0.724101;0;0;4700.000000;0.000000
0;58;0;0.090652;0;0;6000.000000;0.000000
0;63;0;0.230683;0;0;6250.000000;2.000000
0;27;0;0.126071;0;1;2450.000000;0.000000
0;59;0;0.344019;0;0;2900.000000;0.000000
0;41;0;0.151802;0;0;3800.000000;2.000000
0;48;1;7421.000000;0;0;;3.000000
0;52;0;0.338733;0;0;20000.000000;2.000000
0;55;0;0.631227;0;0;3592.000000;2.000000
0;47;0;0.401447;0;0;5250.000000;0.000000
0;53;0;2021.000000;0;0;;
