city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
iq,2005,14,2005-04-09,0.3091143,0.2173571,0.3001,0.2446571,87.41,297.708571429,299.0,296.235714286,306.5,292.4,68.0,92.4171428571,87.41,17.8928571429,8.45714285714,28.1,10.85,33.8,21.6,71.1
iq,2005,15,2005-04-16,0.1869333,0.1447571,0.1957429,0.1824286,40.03,297.701428571,298.464285714,297.202857143,304.0,295.0,90.2,97.3228571429,40.03,18.8857142857,6.41428571429,27.65,9.35,32.9,22.5,3.6
iq,2005,16,2005-04-23,0.2082833,0.1649167,0.2776667,0.1962667,37.6,297.437142857,298.192857143,296.961428571,306.4,294.0,178.2,97.3814285714,37.6,18.5971428571,5.35714285714,28.85,10.05,34.0,22.7,105.6
iq,2005,17,2005-04-30,0.2141,0.2315333,0.1616857,0.2017714,78.8,297.927142857,298.864285714,297.402857143,303.9,294.1,54.9,97.1628571429,78.8,19.1528571429,6.64285714286,28.6,9.1,33.8,23.7,14.5
iq,2005,18,2005-05-07,0.1465333,0.1345833,0.1343143,0.1880571,33.29,297.33,298.435714286,296.575714286,304.8,293.3,64.1,95.9371428571,33.29,18.1814285714,6.1,25.8,7.5,33.5,21.0,13.0
iq,2005,19,2005-05-14,0.2484333,0.2341,0.2020667,0.1930667,49.07,298.684285714,299.721428571,296.341428571,306.7,293.6,54.89,88.2942857143,49.07,17.94,9.27142857143,27.9,11.6,34.6,21.0,28.0
iq,2005,20,2005-05-21,0.2700857,0.1737571,0.2104571,0.2297429,56.22,297.532857143,298.342857143,296.352857143,304.9,293.6,49.1,93.9185714286,56.22,17.9571428571,7.54285714286,,,33.2,23.6,95.9
iq,2005,21,2005-05-28,0.3118143,0.3585429,0.2806571,0.2474571,43.14,299.005714286,300.614285714,295.804285714,308.1,294.0,21.1,84.6585714286,43.14,17.4071428571,10.9428571429,27.4,8.7,33.6,22.4,37.9
iq,2005,22,2005-06-04,0.3782857,0.3693714,0.3631857,0.3612429,61.75,298.434285714,299.478571429,295.678571429,307.3,292.7,34.92,86.7014285714,61.75,17.2,10.0142857143,,,33.9,20.9,78.9
iq,2005,23,2005-06-11,0.1395143,0.1401,0.14235,0.1185429,40.44,297.304285714,298.485714286,296.227142857,303.9,293.7,51.0,94.5928571429,40.44,17.7885714286,7.17142857143,27.1,9.16666666667,32.4,22.0,19.5
iq,2005,24,2005-06-18,0.2890857,0.2256429,0.2247143,0.2651286,104.83,297.377142857,298.621428571,295.32,304.8,293.4,29.01,89.1942857143,104.83,16.8242857143,8.52857142857,27.6666666667,9.83333333333,33.3,22.0,73.7
iq,2005,25,2005-06-25,0.2915571,0.2460714,0.3518571,0.2604571,50.88,297.857142857,299.057142857,294.644285714,307.7,291.9,11.0,84.4671428571,50.88,16.1685714286,10.4857142857,27.35,9.55,32.8,22.4,89.2
iq,2005,26,2005-07-02,0.2747143,0.1780143,0.2843143,0.2271714,23.6,296.82,298.492857143,294.408571429,307.4,292.4,26.6,88.3871428571,23.6,15.8771428571,10.7285714286,26.8333333333,8.76666666667,33.7,20.8,92.0
iq,2005,27,2005-07-09,0.2008,0.2010667,0.1622667,0.2214,43.24,297.865714286,299.421428571,294.528571429,308.3,290.4,23.91,84.6928571429,43.24,16.0385714286,11.1,27.8,10.7,34.5,21.6,40.9
iq,2005,28,2005-07-16,0.3869286,0.3350571,0.3298429,0.4413429,109.71,296.988571429,297.592857143,292.23,308.2,288.3,8.7,77.3728571429,109.71,13.9285714286,11.8142857143,27.8,11.1333333333,34.2,17.6,167.1
iq,2005,29,2005-07-23,0.1680286,0.1343286,0.1865571,0.1472571,27.33,297.794285714,298.928571429,292.455714286,307.7,287.5,8.9,75.6971428571,27.33,14.1914285714,13.5142857143,26.55,12.7,33.8,18.2,0.0
iq,2005,30,2005-07-30,0.3474857,0.2537,0.2769571,0.3653143,42.32,296.898571429,298.014285714,293.75,306.3,290.1,15.3,84.2385714286,42.32,15.26,10.0857142857,21.4,5.7,32.3,18.5,71.1
iq,2005,31,2005-08-06,0.3286857,0.3132571,0.2262143,0.2740143,0.0,298.221428571,299.728571429,293.035714286,308.2,292.6,8.64,75.5714285714,0.0,14.6085714286,11.4857142857,26.25,10.6,32.3,19.2,0.0
iq,2005,32,2005-08-13,0.2826429,0.2270286,0.2825571,0.239,38.17,298.925714286,300.335714286,293.64,309.7,293.5,1.99,74.8557142857,38.17,15.15,12.1857142857,27.325,11.85,33.5,19.8,36.6
iq,2005,33,2005-08-20,0.2669857,0.2939286,0.336,0.2924857,17.85,299.605714286,300.428571429,291.778571429,310.5,290.7,6.0,64.6585714286,17.85,13.59,14.2,,,32.8,17.3,69.6
iq,2005,34,2005-08-27,0.3288,0.2715571,0.2723,0.3005,69.62,298.428571429,299.678571429,294.945714286,309.0,292.9,15.82,83.8542857143,69.62,16.44,10.8142857143,27.75,13.1,35.0,20.3,127.0
iq,2005,35,2005-09-03,0.4568333,0.3595833,0.35945,0.3801167,12.81,298.184285714,299.371428571,293.918571429,308.6,292.4,11.0,79.6471428571,12.81,15.4285714286,10.9428571429,26.8,10.25,35.2,21.4,37.0
iq,2005,36,2005-09-10,0.3354286,0.2007143,0.3228857,0.3091429,36.98,300.058571429,301.214285714,294.005714286,309.3,293.4,4.2,71.9714285714,36.98,15.5185714286,13.7142857143,,,,21.8,44.0
iq,2005,37,2005-09-17,0.2394286,0.2148714,0.2390429,0.2276,18.66,298.88,299.807142857,295.658571429,307.3,292.9,35.3,83.73,18.66,17.2228571429,9.92857142857,,,,,1.3
iq,2005,38,2005-09-24,0.1845667,0.1952571,0.1543857,0.2124833,2.56,298.498571429,299.764285714,293.555714286,309.1,292.4,13.7,76.5957142857,2.56,15.06,11.7857142857,25.7666666667,12.2333333333,34.3,16.9,38.1
iq,2005,39,2005-10-01,0.4054167,0.4287714,0.3706,0.4210857,29.8,301.175714286,302.928571429,293.752857143,314.0,294.8,4.2,67.2128571429,29.8,15.3314285714,14.8285714286,28.65,13.5,37.1,20.7,
iq,2005,40,2005-10-08,0.3321571,0.3463667,0.2586143,0.3210429,54.7,299.11,300.25,293.897142857,312.7,292.1,4.6,74.9528571429,54.7,15.4357142857,12.3571428571,28.8,14.9,36.3,21.0,80.8
iq,2005,41,2005-10-15,0.3734286,0.2774833,0.3742286,0.3522714,60.0,299.515714286,300.857142857,294.385714286,313.2,293.2,22.2,75.5085714286,60.0,15.9157142857,11.6857142857,28.5,11.8,37.0,22.3,233.2
iq,2005,42,2005-10-22,0.3072571,0.2782143,0.3548286,0.2869571,73.97,299.578571429,301.192857143,295.768571429,310.5,291.9,35.08,81.6914285714,73.97,17.4171428571,12.2428571429,29.1,12.7,36.5,21.7,64.0
iq,2005,43,2005-10-29,0.3635571,0.3000429,0.2898286,0.3261429,100.06,298.065714286,299.164285714,295.802857143,307.4,294.0,59.7,89.1428571429,100.06,17.3642857143,8.64285714286,28.3,10.95,34.3,21.3,235.2
iq,2005,44,2005-11-05,0.1875714,0.2133714,0.1718571,0.1789571,59.15,299.458571429,301.478571429,296.805714286,308.6,294.9,49.85,87.2314285714,59.15,18.55,10.7857142857,28.2333333333,10.3,34.3,21.8,102.1
iq,2005,45,2005-11-12,0.3938,0.2986286,0.4019857,0.4103714,75.36,298.6,300.078571429,296.36,309.4,292.9,143.8,89.31,75.36,17.9742857143,9.7,,,34.6,22.3,8.9
iq,2005,46,2005-11-19,0.4424286,0.3481714,0.3430714,0.4731429,49.87,298.31,300.092857143,296.895714286,307.2,295.0,45.0,93.1771428571,49.87,18.5828571429,8.55714285714,27.6,10.15,34.5,21.5,139.5
iq,2005,47,2005-11-26,0.2825714,0.2206,0.2882143,0.2400857,72.34,299.412857143,300.628571429,297.394285714,309.1,295.2,63.53,90.3485714286,72.34,19.1942857143,8.91428571429,28.5,11.0,35.0,21.8,5.1
iq,2005,48,2005-12-03,0.3178143,0.3027,0.3369429,0.4171286,78.52,299.42,300.45,296.612857143,307.6,294.1,34.95,86.4085714286,78.52,18.3042857143,9.72857142857,28.2666666667,11.4,34.3,21.7,77.9
iq,2005,49,2005-12-10,0.3585857,0.2194857,0.2579143,0.2992714,60.5,299.217142857,300.707142857,296.657142857,308.4,295.4,71.8,87.7214285714,60.5,18.3642857143,9.1,28.1,12.5,34.8,21.5,54.1
iq,2005,50,2005-12-17,0.1984429,0.1941,0.1930143,0.247,46.91,298.574285714,300.257142857,297.187142857,307.0,295.4,46.9,92.9571428571,46.91,18.9457142857,8.2,28.1,11.55,34.0,22.3,6.0
iq,2005,51,2005-12-24,0.180575,0.1413333,0.2552833,0.1383714,151.0,298.021428571,299.371428571,297.191428571,304.4,295.5,113.36,95.6742857143,151.0,18.9157142857,6.48571428571,28.3,9.9,33.6,22.9,81.1
iq,2006,52,2006-01-01,0.3546,0.21995,0.3225167,0.2563333,114.58,298.181428571,299.578571429,296.935714286,306.5,294.9,210.5,93.8214285714,114.58,18.5842857143,7.38571428571,27.45,9.7,32.7,22.4,273.5
iq,2006,1,2006-01-08,0.1995143,0.2393429,0.2276571,0.2155,38.78,298.832857143,299.642857143,292.878571429,307.8,292.4,15.2,73.1614285714,38.78,14.5242857143,12.3142857143,,,34.5,19.7,70.1
iq,2006,2,2006-01-15,0.2284,0.2020714,0.19475,0.23035,138.46,298.728571429,300.3,296.371428571,307.7,293.5,47.6,88.3357142857,138.46,18.1657142857,9.88571428571,27.78,11.0,34.5,21.4,60.1
iq,2006,3,2006-01-22,0.1743,0.1336429,0.1117571,0.1944286,88.85,298.46,300.114285714,296.321428571,307.3,295.0,52.2,89.9557142857,88.85,17.9414285714,9.14285714286,,,33.8,21.5,54.8
iq,2006,4,2006-01-29,0.1517667,0.1377,0.1478,0.1607833,49.32,297.188571429,298.292857143,295.777142857,304.8,294.4,52.2,93.1142857143,49.32,17.3642857143,6.21428571429,27.3,8.95,33.5,22.3,250.9
iq,2006,5,2006-02-05,0.3791143,0.3053286,0.3459714,0.3715714,34.17,297.165714286,298.221428571,296.647142857,302.7,294.3,63.98,97.32,34.17,18.2642857143,5.52857142857,,,33.7,21.5,118.9
iq,2006,6,2006-02-12,0.2568143,0.13605,0.1978286,0.2583143,71.87,297.64,298.378571429,296.808571429,304.2,294.0,67.0,95.8271428571,71.87,18.4428571429,5.78571428571,28.0,8.8,32.6,23.6,101.1
iq,2006,7,2006-02-19,0.3827,0.2506,0.2436571,0.2856,44.35,297.064285714,298.142857143,295.364285714,305.2,292.8,33.0,91.0985714286,44.35,16.9271428571,7.28571428571,28.6,8.9,33.8,24.2,0.0
iq,2006,8,2006-02-26,0.2621143,0.1248,0.2153571,0.1447857,23.44,298.938571429,300.778571429,295.961428571,308.3,292.9,72.2,86.0314285714,23.44,17.6057142857,10.7857142857,28.24,10.64,34.3,21.3,0.3
iq,2006,9,2006-03-05,0.1786667,0.1959333,0.1412667,0.1282833,79.13,298.252857143,299.871428571,296.764285714,306.9,295.1,50.38,92.6057142857,79.13,18.4014285714,8.02857142857,27.4333333333,9.56666666667,32.9,21.9,26.9
iq,2006,10,2006-03-12,0.4246286,0.4113,0.3731857,0.3158571,94.99,297.925714286,299.107142857,297.207142857,304.0,294.7,130.6,96.36,94.99,18.9028571429,6.41428571429,28.0,9.55,33.3,21.9,93.0
iq,2006,11,2006-03-19,0.1924286,0.1158857,0.1940571,0.1712714,121.69,297.931428571,299.007142857,296.581428571,305.3,294.5,58.83,93.3471428571,121.69,18.2,7.01428571429,27.975,9.2,33.7,22.4,16.0
iq,2006,12,2006-03-26,0.2885667,0.17954,0.2972714,0.2236429,120.62,297.494285714,298.785714286,296.295714286,305.3,292.5,70.0,93.7871428571,120.62,17.9114285714,7.34285714286,27.4,8.7,32.3,23.0,97.0
iq,2006,13,2006-04-02,0.24505,0.18885,0.2235333,0.1816667,121.46,298.04,299.235714286,297.067142857,304.9,294.8,88.81,95.0242857143,121.46,18.7342857143,6.95714285714,28.3,10.0,33.7,22.0,53.9
iq,2006,14,2006-04-09,0.2416714,0.2054,0.1560143,0.2833143,41.68,297.774285714,299.442857143,296.047142857,308.3,293.8,87.9,91.8114285714,41.68,17.61,9.57142857143,27.9333333333,10.2666666667,33.7,22.6,178.1
iq,2006,15,2006-04-16,0.3011286,0.2650571,0.2553143,0.2626857,75.33,297.825714286,298.814285714,296.965714286,305.5,292.9,66.46,95.51,75.33,18.7142857143,7.42857142857,28.3,10.3,33.9,21.4,49.0
iq,2006,16,2006-04-23,0.3309,0.2654714,0.3195571,0.2849429,69.6,298.061428571,299.178571429,296.457142857,306.4,293.9,54.86,92.1114285714,69.6,18.0828571429,7.44285714286,27.4,8.35,32.8,22.5,11.9
iq,2006,17,2006-04-30,0.2055714,0.23605,0.1919143,0.1393714,74.93,296.85,297.707142857,295.051428571,305.3,291.7,39.6,90.8642857143,74.93,16.5585714286,7.75714285714,27.0,8.46666666667,33.5,19.5,34.0
iq,2006,18,2006-05-07,0.1516,0.0846,0.1763143,0.1137286,65.07,297.63,299.021428571,296.384285714,306.3,293.6,38.84,93.6357142857,65.07,17.9628571429,8.41428571429,27.85,9.1,33.3,22.5,115.0
iq,2006,19,2006-05-14,0.2866571,0.1871571,0.2665143,0.2874571,127.24,296.184285714,297.557142857,295.452857143,304.3,291.8,70.0,96.0985714286,127.24,16.9771428571,6.62857142857,24.3,5.2,32.3,21.7,270.9
iq,2006,20,2006-05-21,0.3392857,0.3482857,0.3158286,0.3745714,1.52,296.054285714,296.914285714,290.088571429,305.6,287.2,0.1,72.0342857143,1.52,12.1114285714,12.3714285714,25.2,11.7,31.7,19.4,2.0
iq,2006,21,2006-05-28,0.2065143,0.1171429,0.1692714,0.1700714,91.4,297.992857143,299.114285714,293.777142857,307.7,288.8,12.47,80.3857142857,91.4,15.46,10.8857142857,27.4666666667,10.4333333333,34.0,21.7,83.0
iq,2006,22,2006-06-04,0.09837143,0.1010667,0.1863143,0.09775,79.48,295.987142857,297.171428571,294.557142857,304.1,291.3,44.65,92.5057142857,79.48,16.0257142857,6.88571428571,25.6,8.93333333333,31.9,19.3,150.2
iq,2006,23,2006-06-11,0.3404429,0.1908571,0.3513429,0.2586143,130.66,297.044285714,298.564285714,295.695714286,307.2,292.3,37.6,93.4757142857,130.66,17.1957142857,8.9,26.2,8.6,33.0,21.5,105.2
iq,2006,24,2006-06-18,0.1732714,0.185,0.1369286,0.1680429,84.99,297.427142857,298.135714286,294.75,307.2,290.3,21.5,87.2142857143,84.99,16.2585714286,10.0714285714,28.1,12.7,34.4,21.4,79.5
iq,2006,25,2006-06-25,0.22138,0.22336,0.3714167,0.22146,71.69,296.724285714,297.978571429,294.275714286,306.3,289.5,27.29,88.4714285714,71.69,15.8014285714,10.7857142857,26.6,10.35,32.5,20.4,74.9
iq,2006,26,2006-07-02,0.3118571,0.2039333,0.3360286,0.3046286,17.21,296.851428571,297.614285714,293.517142857,307.2,289.2,9.16,83.4671428571,17.21,15.02,10.7428571429,27.2,10.3,33.4,19.8,21.9
iq,2006,27,2006-07-09,0.3201714,0.2081,0.2921143,0.2326857,20.72,296.448571429,297.914285714,294.592857143,304.8,292.6,13.62,90.4328571429,20.72,16.0057142857,7.97142857143,26.7,9.4,33.0,21.7,110.6
iq,2006,28,2006-07-16,0.3499857,0.2920429,0.2884571,0.2949167,1.17,297.621428571,298.857142857,292.832857143,306.7,292.1,1.8,77.2714285714,1.17,14.4171428571,11.4285714286,26.25,10.4,33.1,20.6,0.5
iq,2006,29,2006-07-23,0.3602857,0.341,0.3629571,0.3211286,54.72,297.397142857,299.085714286,294.258571429,307.3,291.8,40.0,85.14,54.72,15.7885714286,11.0,27.4,12.125,34.1,19.9,47.0
iq,2006,30,2006-07-30,0.3186857,0.3523429,0.3766429,0.2859,28.66,297.504285714,298.742857143,293.26,307.7,289.7,15.4,79.7428571429,28.66,14.88,11.7142857143,26.6,11.04,32.6,18.5,11.4
iq,2006,31,2006-08-06,0.2016857,0.1625571,0.2003286,0.2015571,44.96,297.51,299.342857143,295.2,308.4,292.7,38.07,88.7071428571,44.96,16.7071428571,11.2285714286,27.225,11.625,34.2,19.7,4.0
iq,2006,32,2006-08-13,0.4397857,0.3675857,0.3333143,0.3809857,11.79,297.5,299.514285714,293.08,308.9,291.0,12.39,79.2428571429,11.79,14.6314285714,12.2285714286,27.6,12.2,33.9,19.4,26.6
iq,2006,33,2006-08-20,0.2908,0.238675,0.2856571,0.3337,47.74,298.648571429,300.635714286,295.545714286,307.9,294.6,22.19,84.62,47.74,17.0657142857,10.2714285714,27.6666666667,10.4333333333,33.3,20.9,75.5
iq,2006,34,2006-08-27,0.2736429,0.2089429,0.2408857,0.2427571,68.6,298.735714286,299.735714286,295.144285714,308.7,292.5,23.6,83.0471428571,68.6,16.6914285714,11.2714285714,27.3,10.3,34.9,20.9,71.1
iq,2006,35,2006-09-03,0.3097833,0.3501286,0.2846833,0.3948167,68.0,298.28,299.9,295.272857143,310.0,293.1,22.24,85.3728571429,68.0,16.7771428571,11.1714285714,26.5,10.0333333333,33.2,20.3,176.0
iq,2006,36,2006-09-10,0.2277857,0.2833143,0.2443714,0.2834143,90.33,299.265714286,300.35,293.902857143,310.3,290.2,9.4,75.53,90.33,15.4571428571,13.7285714286,27.42,12.0,34.1,20.6,15.3
iq,2006,37,2006-09-17,0.28004,0.2367167,0.2361833,0.25855,111.87,297.802857143,299.164285714,293.037142857,308.7,291.9,16.4,77.2542857143,111.87,14.6428571429,11.3285714286,28.35,11.85,35.0,17.8,0.5
iq,2006,38,2006-09-24,0.3807286,0.3783667,0.3023,0.3075714,82.2,299.34,300.857142857,294.35,311.2,291.5,35.7,77.5142857143,82.2,15.91,13.7428571429,27.9333333333,10.9333333333,34.8,21.4,93.9
iq,2006,39,2006-10-01,0.4655,0.2415429,0.4734,0.4934429,134.64,299.381428571,300.685714286,295.738571429,308.6,294.3,44.62,82.8457142857,134.64,17.2542857143,11.2857142857,28.5666666667,12.4,35.2,22.0,63.0
iq,2006,40,2006-10-08,0.35495,0.2479333,0.3508143,0.3139167,60.48,299.465714286,300.435714286,295.16,310.3,292.0,24.8,80.49,60.48,16.7385714286,12.7857142857,28.7,14.5,35.9,21.1,68.9
iq,2006,41,2006-10-15,0.1556167,0.19152,0.2151857,0.1546143,41.69,299.345714286,301.028571429,296.751428571,309.5,293.8,29.5,86.8528571429,41.69,18.4471428571,12.0571428571,28.06,10.1,33.7,22.1,162.6
iq,2006,42,2006-10-22,0.3215,0.2769,0.2100857,0.3337571,103.77,299.648571429,301.014285714,297.764285714,308.1,295.7,55.5,90.3785714286,103.77,19.5957142857,8.57142857143,28.6,10.1,35.4,22.8,8.1
iq,2006,43,2006-10-29,0.4882286,0.3681429,0.4377429,0.3788286,55.94,298.794285714,300.414285714,296.661428571,308.3,294.0,54.8,89.7,55.94,18.3114285714,9.34285714286,27.56,10.42,33.8,19.8,143.3
iq,2006,44,2006-11-05,0.3603286,0.2740143,0.3477143,0.3247857,67.5,300.467142857,301.878571429,296.882857143,309.8,295.1,42.73,82.9342857143,67.5,18.63,11.6142857143,28.8333333333,11.2666666667,35.7,22.0,14.0
iq,2006,45,2006-11-12,0.2951286,0.2463857,0.3020714,0.277,80.25,299.432857143,300.914285714,297.852857143,307.8,295.3,68.0,92.0885714286,80.25,19.7314285714,8.2,28.25,9.55,33.9,22.4,108.7
iq,2006,46,2006-11-19,0.3191429,0.1862857,0.2737,0.2470286,86.65,297.295714286,298.435714286,296.201428571,304.5,293.5,87.2,94.44,86.65,17.7914285714,7.35714285714,27.6,10.1666666667,33.2,21.8,85.6
iq,2006,47,2006-11-26,0.3405571,0.2662571,0.3427286,0.3283857,43.59,298.098571429,299.557142857,296.961428571,307.3,294.7,61.43,94.3028571429,43.59,18.6385714286,7.37142857143,27.0,9.0,32.3,22.5,205.3
iq,2006,48,2006-12-03,0.1504714,0.1515714,0.1926,0.1557286,75.33,299.197142857,300.935714286,296.988571429,309.1,294.0,61.28,89.55,75.33,18.7442857143,10.7571428571,27.9,9.03333333333,34.9,22.9,115.1
iq,2006,49,2006-12-10,0.4470833,0.3015143,0.3405714,0.4276,99.89,298.202857143,299.2,297.608571429,304.6,294.6,95.02,96.7957142857,99.89,19.4257142857,6.91428571429,28.4,8.8,33.7,23.2,10.9
iq,2006,50,2006-12-17,0.3785,0.3020333,0.3492286,0.4147857,157.75,298.158571429,299.071428571,297.351428571,304.4,294.2,63.0,95.8757142857,157.75,19.1114285714,6.4,,,33.8,,
iq,2006,51,2006-12-24,0.32782,0.26192,0.3814667,0.35295,111.48,297.68,298.985714286,296.725714286,306.7,294.3,80.2,95.0785714286,111.48,18.3585714286,6.54285714286,,,32.9,23.5,
iq,2007,1,2007-01-01,0.2201167,0.1589571,0.1905714,0.1324,79.94,297.288571429,298.207142857,296.517142857,306.3,293.2,88.9,95.9271428571,79.94,18.1442857143,7.41428571429,26.6,7.95,31.9,21.5,133.4
iq,2007,2,2007-01-08,0.1732857,0.2069333,0.1343,0.2379571,37.06,297.104285714,298.578571429,296.388571429,304.6,294.6,144.59,96.2385714286,37.06,17.9628571429,6.72857142857,26.825,7.725,31.7,22.9,61.5
iq,2007,3,2007-01-15,0.2719,0.2938,0.2094143,0.2523,126.89,297.387142857,298.435714286,296.388571429,305.5,293.3,52.2,94.6471428571,126.89,17.9757142857,7.04285714286,27.775,9.55,33.4,22.2,178.0
iq,2007,4,2007-01-22,0.1936714,0.1394714,0.2619,0.3068571,95.47,297.614285714,298.45,297.025714286,303.7,294.9,180.99,96.9971428571,95.47,18.6885714286,5.52857142857,27.7,9.12,33.6,22.0,149.9
iq,2007,5,2007-01-29,0.1744143,0.1805,0.1590714,0.2003143,83.7,298.144285714,299.614285714,296.774285714,307.8,294.3,65.1,93.1357142857,83.7,18.4142857143,9.0,27.725,10.3,35.0,22.3,60.3
iq,2007,6,2007-02-05,0.3175,0.4014857,0.3285429,0.4429286,61.8,298.33,299.685714286,295.77,309.7,293.4,11.7,87.53,61.8,17.3228571429,10.7142857143,28.6,10.9,35.4,22.4,9.9
iq,2007,7,2007-02-12,0.2858,0.2957,0.2570286,0.3195714,14.19,299.171428571,300.285714286,294.15,308.7,291.4,2.1,75.8042857143,14.19,15.6857142857,11.2285714286,28.85,13.0333333333,36.7,21.4,61.3
iq,2007,8,2007-02-19,0.2570143,0.1182333,0.1790857,0.2372286,25.7,300.565714286,302.178571429,294.165714286,310.2,294.4,11.55,72.4457142857,25.7,15.9185714286,13.1857142857,28.74,13.36,36.2,21.2,0.0
iq,2007,9,2007-02-26,0.1735,0.1996333,0.1745,0.1659167,55.56,299.058571429,300.635714286,294.29,309.2,291.5,35.33,78.5857142857,55.56,16.02,11.5571428571,28.56,13.34,35.8,20.4,28.0
iq,2007,10,2007-03-05,0.216,0.2136,0.1889143,0.2275286,117.07,297.45,298.714285714,296.317142857,305.8,293.4,227.25,94.3485714286,117.07,17.9114285714,7.37142857143,27.3,9.9,33.0,21.9,205.3
iq,2007,11,2007-03-12,0.3033167,0.2850333,0.2571429,0.2926143,55.47,296.951428571,298.1,296.301428571,303.8,293.8,51.3,96.5228571429,55.47,17.8814285714,6.11428571429,28.0,10.1,33.1,21.7,138.0
iq,2007,12,2007-03-19,0.21324,0.2231286,0.2643714,0.2218286,150.33,297.684285714,298.728571429,295.89,305.4,292.6,59.2,90.8585714286,150.33,17.47,8.17142857143,27.0,10.65,33.9,21.7,252.7
iq,2007,13,2007-03-26,0.2386714,0.2447429,0.2162286,0.2591857,93.14,297.835714286,299.15,296.56,307.2,292.8,58.4,93.5857142857,93.14,18.2142857143,8.24285714286,28.25,9.6,34.6,21.5,66.1
iq,2007,14,2007-04-02,0.2381,0.1912,0.2749571,0.2738,97.04,297.717142857,298.807142857,296.921428571,305.5,294.3,238.2,95.82,97.04,18.5942857143,6.61428571429,27.2666666667,8.83333333333,34.0,22.6,94.3
iq,2007,15,2007-04-09,0.1525167,0.1494857,0.2294143,0.1575571,98.94,297.555714286,298.592857143,296.688571429,304.1,292.4,147.57,95.5271428571,98.94,18.3285714286,6.72857142857,27.85,8.85,34.4,21.3,60.4
iq,2007,16,2007-04-16,0.1430857,0.2071571,0.1684571,0.2743143,93.62,297.031428571,298.092857143,296.014285714,304.8,292.0,46.45,94.7214285714,93.62,17.5514285714,7.52857142857,27.4,9.5,33.5,22.1,97.1
iq,2007,17,2007-04-23,0.2713714,0.1836571,0.203,0.3006,157.86,297.342857143,298.278571429,296.502857143,304.9,292.9,62.3,95.5257142857,157.86,18.1042857143,7.3,27.0333333333,7.76666666667,34.1,22.0,261.7
iq,2007,18,2007-04-30,0.1947143,0.1541,0.2957143,0.1730857,103.39,297.225714286,298.071428571,295.942857143,304.7,293.6,47.24,93.47,103.39,17.5171428571,7.37142857143,27.85,9.75,33.0,21.0,118.2
iq,2007,19,2007-05-07,0.1582571,0.1622857,0.1830714,0.2322714,89.15,296.905714286,298.221428571,295.994285714,306.6,291.7,56.1,95.0371428571,89.15,17.6114285714,9.35714285714,28.1,9.2,33.5,21.5,38.1
iq,2007,20,2007-05-14,0.1701857,0.1714,0.162,0.2290714,45.23,295.595714286,296.5,294.012857143,304.4,290.7,86.9,91.8328571429,45.23,15.6485714286,8.31428571429,28.1,8.7,32.5,19.0,191.4
iq,2007,21,2007-05-21,0.3646143,0.2568286,0.3299,0.3496857,64.11,297.232857143,298.707142857,296.168571429,307.3,292.5,65.6,94.8528571429,64.11,17.7185714286,8.95714285714,28.25,10.55,33.8,21.7,86.6
iq,2007,22,2007-05-28,0.09005714,0.08222857,0.1110571,0.06474286,76.68,296.178571429,297.185714286,294.038571429,306.8,286.9,29.1,89.28,76.68,15.74,10.2,24.7,10.6333333333,32.8,17.5,61.8
iq,2007,23,2007-06-04,0.2085,0.25695,0.2148833,0.2338571,39.11,296.861428571,298.242857143,295.23,305.2,292.1,33.48,91.72,39.11,16.7271428571,9.0,26.5,9.7,31.3,20.4,0.5
iq,2007,24,2007-06-11,0.3420714,0.2853,0.3405571,0.3012286,54.78,296.65,298.171428571,294.928571429,304.8,290.3,30.9,91.4585714286,54.78,16.3885714286,9.91428571429,26.6,9.65,32.6,20.7,12.9
iq,2007,25,2007-06-18,0.1667,0.1207857,0.1729714,0.1659,78.83,296.118571429,297.385714286,294.971428571,304.4,292.8,70.3,94.0657142857,78.83,16.4228571429,6.88571428571,25.9666666667,7.6,32.0,21.2,126.0
iq,2007,26,2007-06-25,0.1534571,0.1744571,0.2022143,0.1292571,11.41,296.571428571,298.014285714,295.178571429,305.0,292.7,22.8,92.6714285714,11.41,16.6314285714,8.77142857143,26.5666666667,8.63333333333,31.7,20.7,10.2
iq,2007,27,2007-07-02,0.1814429,0.2692286,0.1934571,0.2099429,1.59,296.828571429,298.114285714,292.177142857,305.8,290.2,1.4,78.0742857143,1.59,13.8042857143,12.2285714286,25.9,10.5666666667,32.0,19.6,
iq,2007,28,2007-07-09,0.3217667,0.2734,0.2545,0.3513,18.78,297.385714286,299.007142857,293.931428571,306.9,290.7,13.04,83.3871428571,18.78,15.4157142857,10.8714285714,26.75,10.375,32.7,19.9,54.1
iq,2007,29,2007-07-16,0.3075571,0.3397,0.3642429,0.3648429,26.29,296.058571429,296.75,294.941428571,303.6,291.1,39.52,94.2471428571,26.29,16.3914285714,7.72857142857,26.5333333333,7.83333333333,31.3,20.9,22.9
