id	taxactionSystem	regdt	workerCount	fssdccount	pfrdcCount	fnsdcCount	hasCloudCryptCertificate	OrgCreationDate	documentsCount	cnt_users	is_prolong
100454	ОСНО	2016-01-15	0.0	0.0	0.0	1.0	1	27.01.2016	0.0	0.0	0.0
101904	УСН, Доходы 6%	2011-10-01	0.0	0.0	0.0	0.0	0	01.01.1900	5.0	1.0	1.0
103160	УСН, Доходы 6%	2011-04-19	0.0	0.0	0.0	0.0	0	18.03.2015	4.0	0.0	0.0
101790	УСН, Доходы 6%	2011-09-06	2.0	1.0	0.0	0.0	0	01.01.1900	7.0	1.0	1.0
104717	УСН, Доходы за вычетом расходов 15%	2009-02-08	3.0	0.0	0.0	0.0	1	26.01.2016	0.0	0.0	0.0
102456	ОСНО	2014-10-29	2.0	2.0	2.0	3.0	1	24.09.2014	6.0	1.0	0.0
107747	УСН, Доходы за вычетом расходов 15%	2015-09-18	0.0	1.0	1.0	1.0	1	06.10.2015	3.0	1.0	1.0
109674	УСН, Доходы за вычетом расходов 7%	2014-11-15	0.0	1.0	1.0	1.0	0	20.05.2015	5.0	0.0	1.0
108493	ОСНО	2012-10-11	0.0	2.0	2.0	3.0	1	21.04.2014	0.0	0.0	1.0
100049	УСН, Доходы за вычетом расходов 7% +ЕНВД	2007-01-28	2.0	0.0	1.0	2.0	1	14.01.2015	7.0	0.0	1.0
103482	ОСНО	2015-08-08	0.0	1.0	0.0	2.0	1	23.07.2015	6.0	0.0	1.0
100642	УСН, Доходы за вычетом расходов 15%	2010-06-09	2.0	2.0	3.0	2.0	1	24.03.2016	7.0	1.0	1.0
100761	ОСНО	2007-04-18	1.0	2.0	0.0	2.0	1	09.03.2016	6.0	1.0	1.0
107601	ОСНО	2011-08-02	0.0	1.0	0.0	2.0	0	02.09.2014	7.0	0.0	1.0
103813	УСН, Доходы за вычетом расходов 15%	2014-10-04	0.0	0.0	0.0	0.0	0	10.09.2014	6.0	0.0	1.0
104422	УСН, Доходы за вычетом расходов 15%	2014-12-25	3.0	0.0	0.0	0.0	0	01.01.1900	0.0	1.0	1.0
103098	УСН, Доходы за вычетом расходов 7%	2006-06-28	1.0	1.0	2.0	2.0	1	08.01.2015	5.0	0.0	1.0
108697	УСН, Доходы за вычетом расходов 15%	2009-05-09	3.0	2.0	2.0	2.0	0	16.03.2016	0.0	0.0	1.0
107456	ОСНО	2012-08-03	0.0	1.0	1.0	1.0	1	13.04.2015	0.0	0.0	0.0
102776	ОСНО	2015-05-13	1.0	1.0	1.0	2.0	1	17.04.2015	6.0	0.0	1.0
104550	УСН, Доходы за вычетом расходов 15%	2010-01-08	1.0	0.0	0.0	0.0	0	27.03.2014	7.0	0.0	1.0
105389	УСН, Доходы 6%	2013-06-28	0.0	0.0	0.0	1.0	1	04.03.2014	5.0	0.0	1.0
102554	УСН, Доходы 6%	2014-09-07	0.0	0.0	0.0	1.0	1	07.01.2015	0.0	0.0	0.0
101567	ОСНО	2009-11-29	2.0	2.0	2.0	3.0	1	30.03.2016	8.0	1.0	1.0
107600	УСН, Доходы за вычетом расходов 15%	2008-05-27	0.0	1.0	2.0	2.0	1	28.01.2015	0.0	0.0	0.0
107191	УСН, Доходы за вычетом расходов 5%	2012-03-27	2.0	0.0	0.0	0.0	0	01.01.1900	7.0	0.0	1.0
103212	ОСНО	2011-06-05	0.0	0.0	0.0	0.0	0	24.07.2015	2.0	0.0	0.0
104117	УСН, Доходы за вычетом расходов 15%	1998-09-28	2.0	0.0	0.0	0.0	0	08.05.2014	7.0	0.0	1.0
105508	УСН, Доходы за вычетом расходов 5%	2014-01-14	0.0	2.0	2.0	2.0	1	01.01.1900	5.0	0.0	1.0
105766	ОСНО	2015-12-02	0.0	0.0	0.0	0.0	0	18.11.2015	5.0	0.0	1.0
108173	ОСНО	2012-07-09	2.0	1.0	0.0	2.0	1	02.03.2015	6.0	0.0	1.0
105835	УСН, Доходы за вычетом расходов 15%	2013-01-13	2.0	0.0	0.0	0.0	0	22.12.2014	6.0	1.0	1.0
100383	УСН, Доходы 6%	2004-11-13	3.0	0.0	0.0	0.0	0	01.01.1900	6.0	0.0	1.0
103712	УСН, Доходы 6%	2012-11-25	1.0	0.0	0.0	0.0	0	01.01.1900	4.0	0.0	0.0
105507	ЕНВД	2001-10-21	0.0	0.0	0.0	0.0	0	04.11.2014	0.0	0.0	0.0
100835	УСН, Доходы за вычетом расходов 15%	2010-03-26	1.0	0.0	0.0	0.0	0	01.01.1900	6.0	0.0	1.0
108227	ОСНО	1995-12-19	3.0	0.0	0.0	0.0	0	26.04.2016	0.0	0.0	1.0
109572	УСН, Доходы 6%	2015-01-24	4.0	0.0	0.0	0.0	0	01.01.1900	4.0	1.0	0.0
107405	УСН, Доходы 6%	2004-09-05	3.0	2.0	2.0	2.0	1	23.03.2016	9.0	1.0	1.0
102241	ОСНО	1996-10-11	0.0	0.0	0.0	1.0	0	08.04.2014	3.0	0.0	0.0
104491	УСН, Доходы 6%	2008-12-21	1.0	1.0	2.0	1.0	1	13.03.2016	8.0	1.0	1.0
107962	ОСНО	2013-01-20	1.0	1.0	2.0	0.0	0	23.10.2014	5.0	0.0	0.0
103922	УСН, Доходы 6%	2014-06-13	0.0	0.0	0.0	0.0	0	17.04.2015	5.0	0.0	0.0
106601	УСН, Доходы 6%	2015-10-25	0.0	0.0	0.0	0.0	0	18.11.2015	0.0	0.0	0.0
101388	ОСНО	2014-06-24	2.0	1.0	1.0	3.0	1	17.12.2014	7.0	0.0	1.0
100131	УСН, Доходы за вычетом расходов 15%	2013-06-13	2.0	1.0	2.0	2.0	0	11.11.2014	5.0	0.0	0.0
109891	ОСНО	2013-11-12	1.0	1.0	1.0	3.0	0	01.01.1900	6.0	0.0	0.0
103044	УСН, Доходы 6%	2012-02-24	1.0	0.0	0.0	0.0	0	26.04.2016	8.0	0.0	1.0
105340	ОСНО	2012-11-18	0.0	0.0	0.0	0.0	0	01.01.1900	5.0	0.0	1.0
102896	УСН, Доходы за вычетом расходов 15%	2014-09-13	0.0	0.0	0.0	0.0	0	17.08.2014	1.0	0.0	0.0
109045	ЕНВД	1998-07-09	4.0	2.0	2.0	0.0	0	18.03.2016	5.0	1.0	1.0
109848	УСН, Доходы за вычетом расходов 15%	2012-06-26	1.0	2.0	2.0	2.0	1	08.06.2014	6.0	0.0	1.0
109069	ОСНО	2000-12-19	1.0	0.0	0.0	0.0	0	01.01.1900	7.0	0.0	1.0
108555	ОСНО	2005-08-01	1.0	0.0	0.0	0.0	0	30.07.2014	0.0	0.0	0.0
102656	УСН, Доходы за вычетом расходов 12,5%	2012-11-17	2.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	1.0
100487	ОСНО	2011-03-23	0.0	2.0	1.0	3.0	1	24.03.2016	7.0	1.0	1.0
105333	УСН, Доходы 6%	2009-12-19	2.0	1.0	1.0	1.0	0	26.12.2014	3.0	0.0	0.0
101907	ОСНО	2015-03-16	0.0	1.0	0.0	2.0	1	02.06.2015	5.0	0.0	1.0
102144	ОСНО	2008-11-13	3.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	0.0
109281	ОСНО	2005-07-23	1.0	1.0	3.0	2.0	1	19.01.2015	7.0	0.0	1.0
103008	ОСНО	2012-02-11	0.0	0.0	0.0	0.0	0	01.01.1900	6.0	0.0	0.0
102561	УСН, Доходы за вычетом расходов 15%	2014-12-07	0.0	1.0	1.0	1.0	1	21.08.2014	5.0	1.0	1.0
104842	УСН, Доходы за вычетом расходов 7%	2011-04-03	2.0	0.0	0.0	0.0	0	27.01.2015	7.0	0.0	1.0
108506	ОСНО	2014-10-30	1.0	2.0	2.0	3.0	1	04.10.2014	6.0	1.0	1.0
105567	ОСНО	2011-10-29	0.0	2.0	2.0	3.0	1	21.04.2014	4.0	0.0	1.0
107300	ОСНО	2000-06-04	1.0	2.0	2.0	3.0	1	03.03.2016	8.0	0.0	1.0
107504	ОСНО	2012-05-24	3.0	0.0	0.0	0.0	0	01.01.1900	1.0	0.0	0.0
102331	УСН, Доходы за вычетом расходов 15%	2013-11-22	0.0	1.0	2.0	1.0	0	01.01.1900	5.0	0.0	0.0
101731	УСН, Доходы за вычетом расходов 5%	1999-09-04	1.0	0.0	0.0	0.0	0	06.05.2015	6.0	0.0	0.0
100571	ОСНО	2001-09-17	0.0	1.0	1.0	2.0	1	20.02.2015	3.0	0.0	1.0
103448	ОСНО	2014-01-08	0.0	2.0	2.0	3.0	1	14.07.2014	7.0	0.0	1.0
104678	УСН, Доходы за вычетом расходов 15%	2013-08-14	0.0	1.0	0.0	1.0	1	01.01.1900	5.0	1.0	1.0
104690	ОСНО	2015-03-28	1.0	1.0	0.0	1.0	0	10.06.2015	4.0	0.0	0.0
102667	ОСНО	2014-06-09	0.0	0.0	0.0	0.0	0	08.08.2014	0.0	0.0	0.0
106770	УСН, Доходы 6%	2008-11-20	0.0	2.0	3.0	2.0	1	17.03.2014	6.0	0.0	1.0
107503	УСН, Доходы за вычетом расходов 15%	2012-09-11	2.0	2.0	3.0	2.0	1	22.03.2016	7.0	0.0	0.0
100978	ОСНО	2011-08-23	3.0	0.0	0.0	0.0	0	01.01.1900	3.0	0.0	1.0
108066	УСН, Доходы 6%	2015-09-14	1.0	0.0	0.0	1.0	1	28.08.2015	5.0	0.0	1.0
107956	УСН, Доходы 6%	2010-02-04	1.0	1.0	3.0	2.0	1	28.03.2016	6.0	1.0	1.0
104841	ОСНО	2012-02-04	3.0	0.0	0.0	0.0	0	10.02.2015	0.0	0.0	0.0
109224	ОСНО	2014-06-27	1.0	2.0	2.0	3.0	1	21.06.2014	7.0	0.0	1.0
100137	УСН, Доходы 6%	2007-02-24	0.0	0.0	0.0	2.0	1	19.11.2014	4.0	0.0	1.0
103686	ЕНВД	2012-07-18	1.0	2.0	2.0	3.0	0	01.04.2016	7.0	0.0	1.0
106975	УСН, Доходы 6%	2011-03-07	3.0	1.0	1.0	2.0	1	31.03.2016	7.0	0.0	1.0
105403	УСН, Доходы 6% +ЕНВД	1997-01-17	1.0	0.0	0.0	0.0	0	16.03.2015	2.0	0.0	0.0
106308	ОСНО	2013-05-23	0.0	1.0	0.0	2.0	0	03.09.2014	3.0	1.0	1.0
105741	УСН, Доходы 6%	2013-05-23	2.0	1.0	1.0	1.0	1	16.12.2014	5.0	1.0	1.0
103249	УСН, Доходы за вычетом расходов 7%	2000-07-14	0.0	1.0	1.0	2.0	1	03.02.2015	6.0	0.0	1.0
108244	ЕНВД	2005-03-01	1.0	0.0	0.0	1.0	1	02.10.2014	1.0	0.0	1.0
108201	УСН, Доходы 6% +ЕНВД	1997-05-09	3.0	0.0	0.0	0.0	0	10.09.2014	0.0	0.0	1.0
109626	УСН, Доходы 6%	2012-01-08	1.0	2.0	2.0	2.0	1	01.04.2016	6.0	0.0	1.0
105848	ОСНО	2011-05-23	5.0	0.0	0.0	0.0	0	01.07.2014	1.0	0.0	1.0
102408	ЕНВД	2015-05-21	0.0	0.0	1.0	1.0	0	09.10.2014	3.0	0.0	0.0
106915	УСН, Доходы 6%	2013-04-02	1.0	2.0	2.0	3.0	1	02.02.2015	6.0	1.0	0.0
109843	ОСНО	2014-05-06	0.0	0.0	0.0	0.0	0	22.04.2015	5.0	1.0	0.0
103007	УСН, Доходы 6%	2014-10-29	0.0	0.0	0.0	0.0	0	01.03.2015	1.0	0.0	0.0
106286	УСН, Доходы за вычетом расходов 15%	2007-12-14	1.0	0.0	0.0	0.0	0	01.01.1900	9.0	1.0	1.0
101170	ЕНВД	2003-07-04	1.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	1.0
101612	ОСНО	2014-10-04	0.0	0.0	1.0	2.0	0	06.10.2014	3.0	0.0	0.0
101300	ОСНО	2013-10-15	0.0	1.0	1.0	2.0	1	21.04.2015	4.0	0.0	1.0
101195	УСН, Доходы за вычетом расходов 15%	2010-12-08	2.0	2.0	3.0	2.0	1	16.09.2014	8.0	1.0	1.0
102879	ОСНО	2014-06-17	1.0	1.0	1.0	2.0	0	03.07.2014	5.0	0.0	0.0
108711	УСН, Доходы за вычетом расходов 15%	2015-04-29	0.0	1.0	1.0	1.0	1	07.08.2015	5.0	0.0	1.0
101705	ОСНО	2010-05-08	0.0	1.0	1.0	2.0	0	22.01.2015	0.0	0.0	0.0
100347	ЕНВД	2006-05-10	0.0	1.0	1.0	2.0	1	25.02.2015	5.0	0.0	1.0
105283	УСН, Доходы за вычетом расходов 7%	2014-06-30	1.0	2.0	2.0	2.0	1	04.06.2014	8.0	0.0	1.0
104712	УСН, Доходы 6%	2014-12-27	0.0	0.0	0.0	0.0	0	20.02.2015	0.0	0.0	0.0
106704	УСН, Доходы 6%	2012-05-23	0.0	1.0	1.0	1.0	1	06.07.2015	7.0	0.0	1.0
108558	ОСНО	2011-05-08	2.0	1.0	1.0	0.0	0	25.01.2015	0.0	0.0	1.0
104805	ОСНО	2009-04-26	1.0	2.0	2.0	3.0	0	01.01.1900	5.0	0.0	0.0
103258	УСН, Доходы за вычетом расходов 15%	2015-11-07	0.0	0.0	0.0	1.0	1	15.12.2015	0.0	0.0	0.0
107764	УСН, Доходы 6%	2011-12-24	0.0	2.0	0.0	2.0	1	01.04.2016	2.0	0.0	1.0
108445	ОСНО	2008-04-06	0.0	0.0	0.0	1.0	1	18.03.2015	0.0	0.0	0.0
106113	ОСНО	2014-05-25	0.0	2.0	2.0	3.0	1	15.05.2014	5.0	0.0	1.0
104315	УСН, Доходы 6%	2008-09-29	1.0	3.0	3.0	3.0	1	28.03.2016	0.0	0.0	1.0
106365	УСН, Доходы за вычетом расходов 15%	2013-08-29	1.0	2.0	2.0	2.0	1	07.04.2016	7.0	0.0	1.0
103402	ОСНО	2006-01-27	2.0	2.0	2.0	3.0	1	30.03.2016	8.0	1.0	1.0
108401	УСН, Доходы 6%	2009-11-22	1.0	2.0	2.0	1.0	1	14.03.2014	6.0	1.0	1.0
105421	ОСНО	2015-08-08	0.0	1.0	1.0	2.0	1	03.08.2015	6.0	0.0	1.0
104044	УСН, Доходы за вычетом расходов 5%	2015-08-11	0.0	1.0	1.0	2.0	1	19.08.2015	5.0	0.0	1.0
100366	УСН, Доходы за вычетом расходов 15%	2011-11-06	1.0	1.0	0.0	1.0	1	03.02.2015	7.0	0.0	1.0
102677	УСН, Доходы за вычетом расходов 15%	2014-12-19	0.0	1.0	1.0	2.0	1	05.12.2014	4.0	1.0	1.0
103684	ОСНО	2014-06-14	0.0	1.0	1.0	2.0	0	03.06.2014	6.0	1.0	1.0
102883	УСН, Доходы за вычетом расходов 15%	2011-02-06	1.0	1.0	1.0	1.0	1	18.06.2014	7.0	0.0	1.0
106764	ЕНВД	2011-03-26	1.0	0.0	0.0	0.0	0	20.05.2014	4.0	1.0	0.0
105769	УСН, Доходы за вычетом расходов 15%	2010-03-04	2.0	1.0	1.0	1.0	0	01.01.1900	8.0	1.0	0.0
100988	ОСНО	2015-11-14	0.0	0.0	0.0	0.0	0	27.10.2015	0.0	0.0	0.0
102368	УСН, Доходы 6%	2001-08-13	2.0	0.0	0.0	0.0	0	01.01.1900	6.0	0.0	1.0
103204	ОСНО	2004-12-31	3.0	2.0	1.0	3.0	1	15.01.2015	8.0	0.0	1.0
101571	ОСНО	2014-07-20	1.0	1.0	1.0	2.0	0	14.01.2015	5.0	0.0	1.0
107627	ОСНО	2015-08-07	1.0	1.0	1.0	2.0	1	10.08.2015	5.0	0.0	1.0
103119	ОСНО	2016-01-12	0.0	1.0	0.0	2.0	1	26.12.2015	4.0	0.0	1.0
108247	УСН, Доходы 6%	2015-01-01	0.0	0.0	0.0	0.0	0	19.12.2014	1.0	0.0	0.0
107685	УСН, Доходы 6%	2013-03-04	0.0	2.0	2.0	1.0	1	01.01.1900	3.0	2.0	1.0
104202	ОСНО	2007-01-02	1.0	2.0	3.0	3.0	1	30.03.2016	3.0	1.0	1.0
102735	УСН, Доходы 6%	2012-12-05	1.0	1.0	0.0	1.0	1	24.03.2016	5.0	1.0	1.0
101853	УСН, Доходы за вычетом расходов 15%	2014-02-16	0.0	2.0	2.0	2.0	1	16.03.2016	5.0	1.0	1.0
105273	УСН, Доходы 6%	2011-10-22	0.0	0.0	0.0	1.0	1	20.04.2015	2.0	0.0	1.0
109074	УСН, Доходы 6%	2008-06-25	2.0	0.0	0.0	0.0	0	07.03.2014	6.0	0.0	1.0
105370	ОСНО	2013-11-05	1.0	0.0	0.0	0.0	0	02.04.2015	3.0	0.0	0.0
105596	ОСНО	2014-08-24	0.0	1.0	1.0	2.0	0	16.12.2014	4.0	0.0	0.0
106105	УСН, Доходы за вычетом расходов 15%	2014-01-09	2.0	2.0	2.0	2.0	0	05.06.2014	7.0	0.0	1.0
102124	УСН, Доходы за вычетом расходов 15%	2012-08-07	2.0	2.0	2.0	2.0	1	30.03.2016	1.0	0.0	1.0
110016	УСН, Доходы за вычетом расходов 15%	2003-12-09	2.0	1.0	2.0	1.0	0	09.04.2014	0.0	0.0	1.0
100143	УСН, Доходы 6%	2004-07-20	0.0	0.0	0.0	0.0	0	21.02.2015	2.0	0.0	0.0
105806	ОСНО	2012-01-12	0.0	0.0	0.0	2.0	1	01.01.1900	6.0	0.0	0.0
103100	УСН, Доходы за вычетом расходов 15%	2013-12-16	1.0	1.0	1.0	3.0	1	28.11.2015	5.0	0.0	1.0
110159	ОСНО	2005-06-16	3.0	0.0	0.0	0.0	0	16.02.2015	8.0	1.0	1.0
100665	УСН, Доходы за вычетом расходов 12,5%	2012-10-23	2.0	2.0	2.0	2.0	1	06.08.2014	6.0	0.0	1.0
107162	УСН, Доходы 6%	2014-11-07	0.0	0.0	0.0	0.0	0	15.04.2015	0.0	0.0	0.0
100800	ОСНО		3.0	1.0	1.0	1.0	1	12.01.2015	7.0	1.0	1.0
109656	ОСНО	2013-07-20	0.0	0.0	0.0	2.0	0	02.04.2014	4.0	0.0	0.0
104341	УСН, Доходы за вычетом расходов 15%	2013-08-17	0.0	0.0	0.0	0.0	0	03.04.2015	7.0	0.0	1.0
105923	УСН, Доходы за вычетом расходов 15%	2005-09-02	1.0	2.0	2.0	2.0	1	14.08.2014	6.0	1.0	1.0
105022	ОСНО	2013-04-09	0.0	0.0	0.0	0.0	0	01.01.1900	5.0	0.0	0.0
108963	УСН, Доходы за вычетом расходов 15%	2008-05-09	3.0	2.0	2.0	2.0	1	21.03.2016	6.0	1.0	1.0
103871	ОСНО	2014-06-21	0.0	0.0	0.0	2.0	1	02.02.2015	0.0	0.0	1.0
108505	УСН, Доходы за вычетом расходов 5%	2013-01-01	0.0	0.0	0.0	0.0	0	25.03.2014	6.0	0.0	0.0
108415	ОСНО	2006-08-09	1.0	2.0	2.0	2.0	1	03.03.2016	7.0	1.0	1.0
101060	ОСНО	2015-08-14	3.0	1.0	0.0	2.0	1	18.08.2015	5.0	0.0	1.0
105768	УСН, Доходы за вычетом расходов 15%	2015-04-16	0.0	0.0	0.0	0.0	0	18.06.2015	0.0	0.0	0.0
109810	ОСНО	2015-09-07	0.0	1.0	0.0	1.0	1	20.10.2015	0.0	0.0	1.0
103875	УСН, Доходы 6%	2010-03-28	1.0	2.0	2.0	2.0	0	01.01.1900	4.0	0.0	0.0
101738	УСН, Доходы за вычетом расходов 15%	2012-06-05	1.0	1.0	1.0	1.0	1	28.01.2015	7.0	1.0	1.0
100014	УСН, Доходы за вычетом расходов 15%	2006-08-15	1.0	1.0	2.0	1.0	0	17.06.2014	5.0	0.0	0.0
100548	УСН, Доходы за вычетом расходов 10%	2014-07-05	1.0	1.0	1.0	0.0	0	18.06.2014	5.0	0.0	0.0
104990	УСН, Доходы за вычетом расходов 15%	2010-12-20	1.0	2.0	2.0	2.0	1	08.07.2014	7.0	0.0	1.0
105537	УСН, Доходы 6%	2014-04-06	2.0	1.0	2.0	1.0	1	08.04.2015	6.0	0.0	1.0
106541	ЕНВД	2012-11-12	1.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	0.0
105172	УСН, Доходы 6%	2015-08-03	2.0	0.0	0.0	0.0	0	02.07.2015	6.0	0.0	1.0
104227	ОСНО	2014-06-17	2.0	2.0	1.0	3.0	1	20.06.2014	7.0	0.0	1.0
105611	УСН, Доходы 6%	2007-10-29	1.0	0.0	0.0	0.0	0	01.01.1900	5.0	0.0	1.0
109050	ЕНВД	2006-02-04	2.0	0.0	0.0	0.0	0	01.01.1900	7.0	0.0	1.0
101826	УСН, Доходы за вычетом расходов 15%	2012-05-30	0.0	2.0	2.0	2.0	1	01.01.1900	6.0	0.0	0.0
101105	ЕНВД	1996-09-30	2.0	3.0	1.0	3.0	1	10.03.2014	9.0	0.0	1.0
100748	УСН, Доходы 6%	2014-12-06	2.0	0.0	0.0	1.0	0	24.12.2014	4.0	0.0	0.0
106377	УСН, Доходы 6%	2009-09-07	3.0	2.0	1.0	1.0	1	18.03.2016	8.0	2.0	1.0
103842	УСН, Доходы за вычетом расходов 15%	2006-11-26	2.0	0.0	0.0	0.0	0	27.03.2016	9.0	1.0	1.0
105057	УСН, Доходы 6%	2014-05-19	0.0	0.0	0.0	0.0	0	14.05.2014	0.0	0.0	0.0
102099	ОСНО	2015-04-09	1.0	1.0	1.0	2.0	1	07.04.2015	5.0	0.0	1.0
107026	ОСНО	2015-02-19	0.0	0.0	0.0	0.0	0	27.01.2015	0.0	0.0	0.0
102865	ОСНО	1997-09-27	0.0	0.0	0.0	0.0	0	04.04.2015	5.0	0.0	1.0
110138	ОСНО	2015-08-08	0.0	0.0	0.0	2.0	1	24.07.2015	6.0	1.0	1.0
105904	ОСНО	2015-11-19	0.0	1.0	0.0	2.0	1	28.10.2015	6.0	1.0	1.0
104876	УСН, Доходы 3%	1993-11-28	0.0	2.0	1.0	2.0	1	06.11.2014	6.0	0.0	1.0
100682	ОСНО	2015-01-02	2.0	1.0	1.0	2.0	0	16.12.2014	7.0	0.0	0.0
105141	ОСНО	2015-05-20	1.0	0.0	0.0	2.0	1	22.08.2015	5.0	0.0	0.0
102715	УСН, Доходы 6%	2012-07-17	0.0	0.0	0.0	1.0	1	20.04.2015	2.0	0.0	1.0
108414	ОСНО	2015-06-28	0.0	1.0	0.0	2.0	1	22.07.2015	3.0	0.0	0.0
101514	УСН, Доходы за вычетом расходов 15%	2010-12-19	1.0	1.0	0.0	2.0	1	14.03.2016	6.0	0.0	1.0
102809	ОСНО	1995-09-17	3.0	3.0	1.0	1.0	0	01.01.1900	0.0	0.0	1.0
105291	ОСНО	2009-01-12	2.0	1.0	1.0	2.0	0	17.07.2014	6.0	0.0	0.0
105175	ОСНО	2011-11-14	2.0	1.0	1.0	2.0	0	01.01.1900	6.0	0.0	0.0
106140	УСН, Доходы за вычетом расходов 15%	2012-08-06	0.0	0.0	0.0	1.0	1	06.03.2014	6.0	0.0	1.0
106607	УСН, Доходы 6%	2013-11-09	0.0	2.0	2.0	2.0	1	10.04.2014	8.0	0.0	1.0
100385	УСН, Доходы 6%	2005-05-16	0.0	1.0	2.0	0.0	1	15.02.2015	0.0	1.0	0.0
102649	УСН, Доходы за вычетом расходов 15%	2002-08-23	1.0	1.0	1.0	1.0	1	30.03.2016	6.0	0.0	1.0
109944	ОСНО	2009-09-01	0.0	2.0	2.0	3.0	1	08.04.2014	2.0	0.0	1.0
106540	УСН, Доходы 3%	2015-02-18	0.0	0.0	0.0	0.0	0	17.06.2015	4.0	0.0	1.0
103830	УСН, Доходы 6%	2013-03-29	0.0	0.0	0.0	0.0	1	20.04.2015	0.0	0.0	1.0
107009	УСН, Доходы за вычетом расходов 10%	2007-06-04	1.0	2.0	2.0	2.0	1	11.04.2014	6.0	0.0	1.0
109996	ОСНО	2013-11-27	0.0	1.0	0.0	0.0	1	02.03.2016	6.0	1.0	0.0
104384	ОСНО	1998-10-19	0.0	0.0	0.0	0.0	0	02.02.2015	0.0	0.0	0.0
101821	УСН, Доходы за вычетом расходов 15%	2004-10-25	0.0	1.0	1.0	0.0	0	01.01.1900	0.0	0.0	0.0
106408	УСН, Доходы за вычетом расходов 5%	2013-04-26	0.0	2.0	2.0	2.0	1	09.03.2016	4.0	0.0	1.0
103812	ЕНВД	2006-08-09	4.0	2.0	2.0	2.0	0	03.03.2016	0.0	0.0	1.0
101218	ОСНО	2013-10-12	0.0	2.0	2.0	3.0	1	03.03.2016	5.0	2.0	1.0
106316	УСН, Доходы 6%	2015-01-20	0.0	0.0	0.0	0.0	0	13.01.2015	1.0	0.0	0.0
101008	УСН, Доходы 6%	2014-08-22	2.0	1.0	1.0	1.0	1	24.07.2014	6.0	1.0	1.0
100348	УСН, Доходы за вычетом расходов 15%	2016-01-19	0.0	0.0	0.0	1.0	1	19.01.2016	0.0	0.0	0.0
103338	ОСНО	2015-09-11	0.0	0.0	0.0	0.0	0	31.07.2015	1.0	0.0	0.0
102618	ОСНО	2014-04-05	0.0	1.0	0.0	1.0	0	13.03.2014	5.0	1.0	0.0
101492	УСН, Доходы 6%	2012-03-17	1.0	2.0	3.0	2.0	1	17.04.2014	6.0	1.0	0.0
102098	УСН, Доходы 6%	2004-04-26	0.0	0.0	0.0	1.0	1	15.03.2016	8.0	1.0	1.0
106251	УСН, Доходы 6%	2004-10-04	2.0	0.0	0.0	0.0	0	01.07.2014	6.0	0.0	1.0
108483	УСН, Доходы 6% +ЕНВД	2011-07-24	0.0	0.0	0.0	0.0	1	29.01.2015	0.0	0.0	0.0
104743	ОСНО	2014-06-14	0.0	0.0	0.0	0.0	0	19.09.2014	0.0	0.0	0.0
105405	УСН, Доходы 6%	1998-07-29	2.0	1.0	1.0	2.0	1	04.12.2014	7.0	0.0	1.0
107336	УСН, Доходы 6%	2003-12-12	2.0	0.0	0.0	0.0	0	01.01.1900	0.0	0.0	1.0
107371	УСН, Доходы за вычетом расходов 15%	2015-07-07	0.0	1.0	1.0	1.0	1	12.10.2015	0.0	0.0	0.0
103522	УСН, Доходы 6%	2014-08-10	1.0	1.0	2.0	2.0	1	13.10.2014	5.0	0.0	1.0
101424	ОСНО	2011-12-24	1.0	2.0	3.0	3.0	1	18.03.2016	8.0	1.0	1.0
103960	УСН, Доходы 6%	2009-06-06	2.0	2.0	0.0	2.0	1	24.04.2016	8.0	0.0	1.0
103670	УСН, Доходы 6%	2015-07-14	0.0	1.0	1.0	1.0	1	09.07.2015	4.0	0.0	1.0
105475	УСН, Доходы 6%	2013-12-10	2.0	2.0	3.0	2.0	1	31.03.2016	8.0	2.0	1.0
105838	УСН, Доходы 6%	2014-05-07	0.0	0.0	0.0	0.0	0	13.02.2015	0.0	0.0	0.0
106617	УСН, Доходы 6%	1998-08-12	1.0	1.0	1.0	1.0	1	08.07.2015	6.0	1.0	1.0
102426	ОСНО	2009-12-10	1.0	1.0	0.0	0.0	0	01.01.1900	0.0	0.0	1.0
104659	УСН, Доходы за вычетом расходов 7%	2015-12-11	0.0	0.0	0.0	1.0	1	29.11.2015	2.0	0.0	0.0
101085	УСН, Доходы за вычетом расходов 15%	2005-02-26	2.0	2.0	2.0	1.0	1	22.03.2014	4.0	0.0	1.0
100341	УСН, Доходы 6%	2014-02-19	0.0	1.0	1.0	1.0	0	01.01.1900	5.0	0.0	0.0
105705	УСН, Доходы 6%	2014-06-08	0.0	0.0	0.0	0.0	0	12.08.2014	5.0	0.0	0.0
103255	ОСНО	2015-04-26	2.0	1.0	1.0	2.0	1	07.05.2015	8.0	1.0	1.0
106001	ЕНВД	1998-06-02	3.0	2.0	1.0	1.0	1	30.06.2015	0.0	0.0	1.0
105582	УСН, Доходы 6%	2014-04-27	1.0	1.0	0.0	2.0	1	17.08.2014	6.0	0.0	0.0
109259	ОСНО	2013-06-20	1.0	1.0	1.0	3.0	1	21.08.2014	7.0	0.0	1.0
